Taxpayer Number,Taxpayer Name,Taxpayer Address,Taxpayer City,Taxpayer State,Taxpayer Zip,Taxpayer County,Location Number,Location Name,Location Address,Location City,Location State,Location Zip,Location County,Inside/Outside City Limits,TABC Permit Number,Responsibility Begin Date,Responsibility End Date,Obligation End Date,Liquor Receipts,Wine Receipts,Beer Receipts,Cover Charge Receipts,Total Receipts
32058226922,"TINY BOXWOODS AUSTIN, LLC",1301 N 1ST ST,BELLAIRE,TX,77401,101,1,TINY BOXWOOD'S,1503 W 35TH ST,AUSTIN,TX,78703,227,Y,MB1012289,04/11/2018,,03/31/2019,17344,39175,1129,0,57648
17427666742,CAFE RO INC.,2908 FRUTH ST,AUSTIN,TX,78705,227,1,SPIDER HOUSE,2908 FRUTH ST,AUSTIN,TX,78705,227,Y,MB614182,11/15/2005,,03/31/2019,55224,3120,65867,0,124211
32050052029,"DH BEVERAGE, LLC",211 E 7TH ST STE 620,AUSTIN,TX,78701,227,2,DH BEVERAGE LLC,604 BRAZOS ST,AUSTIN,TX,78701,227,Y,MB842066,05/30/2013,,03/31/2019,258625,82819,54305,0,395749
32042656424,"IPIC TEXAS, LLC",433 PLAZA REAL STE 335,BOCA RATON,FL,33432,0,1,IPIC THEATERS,3225 AMY DONOVAN PLZ,AUSTIN,TX,78758,227,Y,MB786409,10/03/2011,,03/31/2019,45616,24539,12679,0,82834
12025775573,"KEY BAR, LTD.",1106 W 38TH ST STE 200,AUSTIN,TX,78705,227,1,KEY BAR,617 W 6TH ST,AUSTIN,TX,78701,227,Y,MB632116,06/28/2006,,03/31/2019,60887,4021,39529,0,104437
17430246946,"TEXAS ZEBO, L.L.C.",218 W 4TH ST,AUSTIN,TX,78701,227,1,HALCYON COFFEEHOUSE BAR & LOUNGE,218 W 4TH ST,AUSTIN,TX,78701,227,Y,MB510077,03/05/2002,,03/31/2019,57828,4923,13643,0,76394
32062619518,"AUSTIN RESORT BEVERAGE, LLC",830 CITY AVE,MOORE,OK,73160,0,1,"AUSTIN RESORT BEVERAGE, LLC",13500 FM 2769,AUSTIN,TX,78726,227,N,MB986042,06/20/2017,,03/31/2019,7606,33425,783,0,41814
32059656846,DOWNTOWN AUSTIN BEVCO LLC,30 W 26TH ST FL 12,NEW YORK,NY,10010,0,1,THE LINE,111 E CESAR CHAVEZ ST,AUSTIN,TX,78701,227,Y,MB950148,07/07/2016,,03/31/2019,297616,152290,45570,0,495476
12041788253,GRANDUCA HOSPITALITY SERVICES LLC,1080 UPTOWN PARK BLVD,HOUSTON,TX,77056,101,2,HOTEL GRANDUCA AUSTIN,320 S CAPITAL OF TEXAS HWY BLDG B,AUSTIN,TX,78746,227,N,MB904200,04/08/2015,,03/31/2019,31927,28292,6129,0,66348
17427050780,WLS BEVERAGE COMPANY,701 E 83RD AVE STE 17,MERRILLVILLE,IN,46410,0,17,WLS BEVERAGE COMPANY,300 E 4TH ST STE 1,AUSTIN,TX,78701,227,Y,MB635135,08/02/2006,,03/31/2019,34586,10481,42449,0,87516
32058228928,"10710 RESEARCH BOULEVARD, INC.",10710 RESEARCH BLVD STE 314,AUSTIN,TX,78759,227,1,BARETTO,10710 RESEARCH BLVD STE 314,AUSTIN,TX,78759,227,Y,MB942650,04/27/2016,,03/31/2019,11921,20095,5156,0,37172
32056104022,"COPPER TOP TAVERN AUSTIN, LLC",15912 RANCH ROAD 620 N STE 101,AUSTIN,TX,78717,246,1,COPPER TOP TAVERN,15912 RANCH ROAD 620 N STE 101,AUSTIN,TX,78717,246,N,MB902985,03/27/2015,,03/31/2019,14515,997,17788,0,33300
32055354594,"HIGH FIVE ENTERTAINMENT, LLC",1502 RANCH ROAD 620 S,LAKEWAY,TX,78734,227,2,HIGH 5 ANDERSON LANES,2700 W ANDERSON LN,AUSTIN,TX,78757,227,Y,MB1033439,10/10/2018,,03/31/2019,18594,2353,14322,0,35269
12085813686,"WATERLOO SOUTHPARK, LP",1106 W 38TH ST STE 200,AUSTIN,TX,78705,227,1,WATERLOO ICE HOUSE,9600 S INTERSTATE 35 STE D100,AUSTIN,TX,78748,227,Y,MB669256,08/22/2007,,03/31/2019,33277,2435,28770,0,64482
32064021663,"EEND & PHES CO, LLC",603 W JOHANNA ST,AUSTIN,TX,78704,227,1,POLVOS MEXICAN RESTAURANT,360 NUECES ST STE 10,AUSTIN,TX,78701,227,Y,MB998284,10/24/2017,,03/31/2019,56967,1353,4514,0,62834
32047121200,ALAMO LAKELINE LLC,612A E 6TH ST,AUSTIN,TX,78701,227,1,ALAMO DRAFTHOUSE CINEMA,14028 N HIGHWAY 183 BLDG F,AUSTIN,TX,78717,246,Y,MB842398,06/05/2013,,03/31/2019,66616,20499,68968,0,156083
32047727212,BUCKSHOT SIXTH STREET LLC,422 E 6TH ST,AUSTIN,TX,78701,227,1,BUCKSHOT,422 E 6TH ST,AUSTIN,TX,78701,227,Y,MB812166,06/29/2012,,03/31/2019,242358,6181,26527,0,275066
17426491662,"SHOAL CREEK SALOON, INC.",3710 ENFIELD RD,AUSTIN,TX,78703,227,1,SHOAL CREEK SALOON,909 N LAMAR BLVD,AUSTIN,TX,78703,227,Y,MB611629,10/19/2005,,03/31/2019,28601,6696,54932,0,90229
32064488268,CISCO'S RESTAURANT BAKERY & BAR LLC,1511 E 6TH ST,AUSTIN,TX,78702,227,1,CISCO'S RESTAURANT BAKERY & BAR,1511 E 6TH ST,AUSTIN,TX,78702,227,Y,MB995387,09/26/2017,,03/31/2019,10702,963,6220,0,17885
32042344120,"THE PEACHED TORTILLA MOBILE, LLC",4700 SINCLAIR AVE,AUSTIN,TX,78756,227,2,THE PEACHED TORTILLA,5520 BURNET RD STE 100,AUSTIN,TX,78756,227,Y,MB882956,09/03/2014,,03/31/2019,43138,19183,15430,0,77751
32008531124,MARIA M LOPEZ,5610 N LAMAR BLVD STE A,AUSTIN,TX,78751,227,1,EL CARIBE MEXICAN RESTAURANT,5610 N LAMAR BLVD STE A,AUSTIN,TX,78751,227,Y,MB506219,12/13/2001,,03/31/2019,9068,0,914,0,9982
32044051137,"TOPGOLF USA AUSTIN, LLC",8750 N CENTRAL EXPY STE 1200,DALLAS,TX,75231,57,4,TOP GOLF,2700 ESPERANZA XING,AUSTIN,TX,78758,227,Y,MB835606,05/01/2015,,03/31/2019,198755,36255,218517,0,453527
17430915193,MZMA'S INC.,1500 S LAMAR BLVD STE 110,AUSTIN,TX,78704,227,3,IT'S ITALIAN MARKET,1500 S LAMAR BLVD STE 110,AUSTIN,TX,78704,227,Y,MB1019460,06/19/2018,,03/31/2019,7430,23446,1813,0,32689
32040649702,SUSHI ZUSHI OF THE DOMAIN LLC,120 CHULA VIS,SAN ANTONIO,TX,78232,15,1,SUSHI ZUSHI,3221 FEATHERGRASS CT,AUSTIN,TX,78758,227,Y,MB742467,02/22/2010,,03/31/2019,11775,3456,3175,0,18406
17420888228,"KERBEY LANE CAFE, INC.",2111 DICKSON DR STE A,AUSTIN,TX,78704,227,12,HIGH NOTE,300 S LAMAR BLVD STE A,AUSTIN,TX,78704,227,Y,MB1034045,10/16/2018,,03/31/2019,0,0,0,0,0
32057224076,SWAY DOMAIN LLC,500 W MARTIN LUTHER KING JR BLVD,AUSTIN,TX,78701,227,1,SWAY,11501 ROCK ROSE AVE STE 100,AUSTIN,TX,78758,227,Y,MB992918,09/01/2017,,03/31/2019,27949,22175,7904,0,58028
32055937729,"EUREKA RESTAURANT GROUP, LLC",12101 CRENSHAW BLVD STE 400,HAWTHORNE,CA,90250,0,2,EUREKA BURGERS,200 E 6TH ST STE A,AUSTIN,TX,78701,227,Y,MB940266,04/07/2016,,03/31/2019,57181,15655,48232,0,121068
32066000129,"ET 6TH, LLC",6406 N INTERSTATE 35 STE 1100,AUSTIN,TX,78752,227,1,EASY TIGER,709 E 6TH ST,AUSTIN,TX,78701,227,Y,MB1029663,09/11/2018,,03/31/2019,51096,12807,130562,0,194465
32053872613,"ALAMO RITZ, LLC",612A E 6TH ST,AUSTIN,TX,78701,227,1,ALAMO DRAFTHOUSE CINEMA,320 E 6TH ST,AUSTIN,TX,78701,227,Y,MB882412,08/25/2014,,03/31/2019,18984,6834,19467,0,45285
32034139546,RAINEY STREET LLC,10400 MANCHACA RD,AUSTIN,TX,78748,227,2,LUSTRE PEARL,94 RAINEY ST,AUSTIN,TX,78701,227,Y,MB718782,05/18/2015,,03/31/2019,290186,8414,139577,0,438177
32032147293,"KICK BUTT COFFEE, LLC",6611 AIRPORT BLVD,AUSTIN,TX,78752,227,1,KICK BUTT COFFEE,5775 AIRPORT BLVD STE 725,AUSTIN,TX,78752,227,Y,MB681665,01/24/2008,,03/31/2019,10878,555,17976,0,29409
32049391090,THIRD BASE AUSTIN NORTHWEST LLC,PO BOX 40759,AUSTIN,TX,78704,227,1,THIRD BASE,13301 N HIGHWAY 183 BLDG E,AUSTIN,TX,78750,246,Y,MB838972,04/29/2013,,03/31/2019,41640,1750,36659,0,80049
11615633655,BRAZOS CONCESSIONS CO/SALT LICK JOINT VENTURE,250 DELAWARE AVE,BUFFALO,NY,14202,0,4,BRAZOS CONCESSIONS CO/SALT LICK JOINT VENTURE,3600 PRESIDENTIAL BLVD STE 5,AUSTIN,TX,78719,227,Y,MB517898,07/22/2002,,03/31/2019,0,0,0,0,0
32052641175,"INDIAN ROLLER, LLC",2001 JONES RD,AUSTIN,TX,78745,227,1,"INDIAN ROLLER, LLC",10006 MANCHACA RD,AUSTIN,TX,78748,227,N,MB866550,03/17/2014,,03/31/2019,37373,1636,28584,0,67593
17601930666,"PAPPAS RESTAURANTS, INC.",13939 NORTHWEST FWY,HOUSTON,TX,77040,101,33,PAPPADEAUX SEAFOOD KITCHEN #3,6319 N INTERSTATE 35,AUSTIN,TX,78752,227,Y,MB482914,11/02/2000,,03/31/2019,103418,24392,26663,0,154473
17427050780,WLS BEVERAGE COMPANY,701 E 83RD AVE STE 17,MERRILLVILLE,IN,46410,0,39,WLS BEVERAGE CO,310 E 5TH ST,AUSTIN,TX,78701,227,Y,MB913070,07/02/2015,,03/31/2019,145278,50128,35335,0,230741
32052522300,"SPREST PROJECT, LLC",2302 CAMPDEN DR,AUSTIN,TX,78745,227,3,EL CHIPIRON,2717 S LAMAR BLVD APT 1085,AUSTIN,TX,78704,227,Y,MB940380,04/07/2016,,03/31/2019,10799,6613,651,0,18063
32062854172,COOKBOOK LLC,1106 W 38TH ST STE 200,AUSTIN,TX,78705,227,1,COOKBOOK,710 W CESAR CHAVEZ ST,AUSTIN,TX,78701,227,Y,MB998307,10/24/2017,,03/31/2019,10735,15442,6947,0,33124
32050764789,ESSEX AND DELANCEY LLC,PO BOX 42078,AUSTIN,TX,78704,227,1,HIGHLAND,404 COLORADO ST,AUSTIN,TX,78701,227,Y,MB848433,08/09/2013,,03/31/2019,135206,17619,1076,0,153901
17427823848,"SALC, INC.",755 CROSSOVER LN,MEMPHIS,TN,38117,0,9,"SALC, INC.",300 S CONGRESS AVE,AUSTIN,TX,78704,227,Y,MB511132,03/08/2002,,03/31/2019,23277,8974,9741,0,41992
32050224875,"SIXTH STREET CONCEPTS, LLC",815 BRAZOS ST # 391A,AUSTIN,TX,78701,227,1,VOODOO ROOM,419 E 6TH ST STE A,AUSTIN,TX,78701,227,Y,MB848647,08/13/2013,,03/31/2019,203168,1866,58700,0,263734
17428618072,"EPHEN STEPHENS, INC.",2121 W PARMER LN STE 101A,AUSTIN,TX,78727,227,1,PARMER LANE TAVERN,2121 W PARMER LN STE 101,AUSTIN,TX,78727,227,Y,MB213855,01/01/1998,,03/31/2019,41197,324,26352,0,67873
17430120448,"MJL INTERESTS, L.L.C.",405 LAVACA ST,AUSTIN,TX,78701,227,1,LAVACA STREET BAR,405 LAVACA ST,AUSTIN,TX,78701,227,Y,MB503240,10/22/2001,,03/31/2019,101347,3043,104024,0,208414
32048807534,H.I. AUSTIN AIRPORT LP,6711 E BEN WHITE BLVD,AUSTIN,TX,78741,227,1,HOLIDAY INN,6711 E BEN WHITE,AUSTIN,TX,78741,227,Y,MB862986,02/03/2014,,03/31/2019,7247,2817,8641,0,18705
32064215042,"INTERO DESSERT, LLC",2612 E CESAR CHAVEZ ST,AUSTIN,TX,78702,227,1,INTERO RISTORANTE,2612 E CESAR CHAVEZ ST STE 105,AUSTIN,TX,78702,227,Y,MB993080,09/05/2017,,03/31/2019,19515,27379,1558,0,48452
32044474594,"HOLMES LFC, INC.",2608 DEERFOOT TRL,AUSTIN,TX,78704,227,1,LUCY'S FRIED CHICKEN,2218 COLLEGE AVE # A,AUSTIN,TX,78704,227,Y,MB783706,08/29/2011,,03/31/2019,38218,5279,39539,0,83036
17427050780,WLS BEVERAGE COMPANY,701 E 83RD AVE STE 17,MERRILLVILLE,IN,46410,0,37,WLS BEVERAGE CO,110 E 2ND ST,AUSTIN,TX,78701,227,Y,MB893800,12/29/2014,,03/31/2019,645765,351668,214392,0,1211825
12635924025,SUSHI ZUSHI OF FIFTH STREET LLC,120 CHULA VIS,SAN ANTONIO,TX,78232,15,1,SUSHI ZUSHI,1611 W 5TH ST,AUSTIN,TX,78703,227,Y,MB726535,07/14/2009,,03/31/2019,10997,4711,3090,0,18798
32039539187,"6TH STREET - AUSTIN, LLC",PO BOX 6290,AUSTIN,TX,78762,227,1,BIKINIS SPORTS BAR & GRILL/HAPPY CHICKS,214 E 6TH ST STE A&B,AUSTIN,TX,78701,227,Y,MB729134,08/14/2009,,03/31/2019,46437,2052,51626,0,100115
17461736195,"PRISCILLA HOLLIDAY OF TEXAS, INC.",3 RAVINIA DR C/O INDIRECT TAX,ATLANTA,GA,30346,0,15,PRISCILLA HOLLIDAY OF TEXAS INC,701 CONGRESS AVE,AUSTIN,TX,78701,227,Y,MB472353,05/21/2000,,03/31/2019,93900,39448,21992,0,155340
17521246151,"UNCLE JULIO'S OF TEXAS, INC.",1101 N UNION BOWER RD STE 160 ATTN:NANCY,IRVING,TX,75061,57,5,UNCLE JULIO'S,301 BRAZOS ST STE 150,AUSTIN,TX,78701,227,Y,MB842020,05/30/2013,,03/31/2019,94004,3877,15641,0,113522
32042170939,"DOMAIN SPORTSBAR, INC.",3100 ESPERANZA XING APT 6406,AUSTIN,TX,78758,227,1,THE PARK @ THE DOMAIN/SOMERSAULT,11601 DOMAIN DR STE 200,AUSTIN,TX,78758,227,Y,MB773342,04/20/2011,,03/31/2019,109737,26312,26783,0,162832
32043636177,FOUR ROUND WINDOWS LLC,1106 W 38TH ST STE 200,AUSTIN,TX,78705,227,2,ITALIC,123 W 6TH ST,AUSTIN,TX,78701,227,Y,MB895428,01/15/2015,,03/31/2019,19794,49357,5860,0,75011
32041524391,"V1 VENTURES, LTD",308 COLORADO ST,AUSTIN,TX,78701,227,1,HANGAR LOUNGE,318 COLORADO ST,AUSTIN,TX,78701,227,Y,MB754572,08/10/2010,,03/31/2019,79050,4283,26537,0,109870
17420888228,"KERBEY LANE CAFE, INC.",2111 DICKSON DR STE A,AUSTIN,TX,78704,227,6,KERBEY LANE CAFE-NORTHWEST,13435 N HIGHWAY 183 STE 415,AUSTIN,TX,78750,246,Y,MB200205,08/04/2008,,03/31/2019,17748,3418,3719,0,24885
32055113263,2000 E CESAR CHAVEZ BEVERAGE LLC,7002 RIVERTON DR,AUSTIN,TX,78729,246,1,CRAFTSMAN BAR,2000 E CESAR CHAVEZ ST,AUSTIN,TX,78702,227,Y,MB894833,01/09/2015,,03/31/2019,39375,2595,15932,0,57902
32009312078,BAMCO RESTAURANTS OF TEXAS LLC,2400 YORKMONT RD,CHARLOTTE,NC,28217,0,2,BON APPETIT @ ST. EDWARDS,3001 S CONGRESS AVE,AUSTIN,TX,78704,227,Y,MB699391,07/29/2008,,03/31/2019,0,0,0,0,0
32044311952,"TEST BAR GROUP, LLC",1307 CRESTWOOD RD,AUSTIN,TX,78722,227,1,THE BRIXTON,1412 E 6TH ST,AUSTIN,TX,78702,227,Y,MB780404,07/21/2011,,03/31/2019,39441,240,18724,0,58405
17424827289,CONTINENTAL SOUTH CONGRESS CORPORATION,1315 S CONGRESS AVE,AUSTIN,TX,78704,227,1,THE CONTINENTAL CLUB,1315 S CONGRESS AVE,AUSTIN,TX,78704,227,Y,MB197474,12/01/1993,,03/31/2019,82437,5270,87137,0,174844
32041455596,"CPK SPIRITS, LLC",2200 CABOT DR STE 300 C/O THOMSON REUTER,LISLE,IL,60532,0,1,CALIFORNIA PIZZA KITCHEN,3401 ESPERANZA XING STE 100,AUSTIN,TX,78758,227,Y,MB754762,08/12/2010,,03/31/2019,7345,4313,2970,0,14628
12721838733,"2610 GUADALUPE, INC.",1301 COMETA ST UNIT A,AUSTIN,TX,78721,227,1,THE LOCAL PUB AND PATIO,2610 GUADALUPE ST,AUSTIN,TX,78705,227,Y,MB739112,04/16/2010,,03/31/2019,16608,20,27313,0,43941
32053815240,HIGHLAND HOSPITALITY LLC,11612 FM 2244 RD STE 150,AUSTIN,TX,78738,227,1,GREY ROCK GOLF CLUB,7401 STATE HIGHWAY 45,AUSTIN,TX,78739,227,Y,MB878173,07/15/2014,,03/31/2019,9024,94,12915,0,22033
32062990802,TEXMEX512 LLC,1807 W SLAUGHTER LN STE 700,AUSTIN,TX,78748,227,1,DK MARIA'S LENGENDARY TEX MEX,1807 W SLAUGHTER LN STE 750,AUSTIN,TX,78748,227,Y,MB983029,05/22/2017,,03/31/2019,27315,1272,6203,0,34790
17426729418,J.E.T.E. INC.,545 MANCHESTER LN,AUSTIN,TX,78737,227,1,BOOMERZ,6148 W HIGHWAY 290,AUSTIN,TX,78735,227,Y,MB239559,12/01/1993,,03/31/2019,30401,718,21533,0,52652
32026094121,"EL BRAZERO, INC.",1304 E 6TH ST STE 1,AUSTIN,TX,78702,227,1,TAQUERIA GUADALAJARA,9207 N LAMAR BLVD,AUSTIN,TX,78753,227,Y,MB1032642,10/04/2018,,03/31/2019,0,0,0,0,0
32061020221,"BLIND SPOT, LLC",1600 S 5TH ST,AUSTIN,TX,78704,227,1,HERE NOR THERE,612 BRAZOS ST STE 100,AUSTIN,TX,78701,227,Y,MB986045,06/20/2017,,03/31/2019,67951,1562,970,4903,75386
17428977650,"THE SOUTH PARLOUR, LLC",PO BOX 17485,AUSTIN,TX,78760,227,2,CATFISH PARLOUR SOUTH,4606 BURLESON RD STE O&P,AUSTIN,TX,78744,227,Y,MB716503,03/06/2009,,03/31/2019,4116,416,7444,0,11976
32026321656,"LOS PINOS RESTAURANT, INC.",PO BOX 644,MANOR,TX,78653,227,1,LOS PINOS RESTAURANT,4919 HUDSON BEND RD,AUSTIN,TX,78734,227,N,MB602351,06/01/2008,,03/31/2019,8791,156,1776,0,10723
32052865485,TROPICANA CUBAN RESTAURANT INC,9616 N LAMAR BLVD STE 141,AUSTIN,TX,78753,227,1,TROPICANA CUBAN RESTAURANT,9616 N LAMAR BLVD STE 141,AUSTIN,TX,78753,227,Y,MB913192,07/06/2015,,03/31/2019,1150,0,999,0,2149
32058944524,JUNE'S BAR LLC,1204A W LYNN ST,AUSTIN,TX,78703,227,1,JUNE'S BAR LLC,1722 S CONGRESS AVE,AUSTIN,TX,78704,227,Y,MB943468,05/05/2016,,03/31/2019,40513,88592,8797,0,137902
32067287022,"LOS PINOS 2, LLC",7500 MARBLE CREST DR,AUSTIN,TX,78747,227,1,LOS PINOS,11715 FM 2244,AUSTIN,TX,78738,227,Y,MB1030448,09/17/2018,,03/31/2019,11971,276,1398,0,13645
12013777607,"TP TEXAS BEVERAGES, LLC",PO BOX 57565,OKLAHOMA CITY,OK,73157,0,1,TWIN PEAKS RESTAURANT,701 E STASSNEY LN STE D,AUSTIN,TX,78745,227,Y,MB686248,03/07/2008,,03/31/2019,63316,1246,121277,0,185839
17410937399,THE AUSTIN CLUB,110 E 9TH ST,AUSTIN,TX,78701,227,2,THE AUSTIN CLUB INC,110 E 9TH ST,AUSTIN,TX,78701,227,Y,N 037369,12/01/1993,,03/31/2019,6611,4776,1828,0,13215
32066127179,GOODMATES INC,8502 TYHURST DR,AUSTIN,TX,78749,227,1,AUGUSTINE,86 RAINEY ST,AUSTIN,TX,78701,227,Y,MB1017789,06/07/2018,,03/31/2019,166004,2796,49972,0,218772
32053423045,HANOVERS 2.0 LLC,108 E MAIN ST,PFLUGERVILLE,TX,78660,227,1,HANOVERS 2.0 LLC,16912 N INTERSTATE 35,AUSTIN,TX,78728,227,Y,MB932199,01/15/2016,,03/31/2019,53860,4426,19623,0,77909
32050439085,"LUCY'S AUSTIN--BURNET ROAD, LLC",2608 DEERFOOT TRL,AUSTIN,TX,78704,227,1,LUCY'S FRIED CHICKEN,5408 BURNET RD,AUSTIN,TX,78756,227,Y,MB846528,07/19/2013,,03/31/2019,13171,1905,7993,0,23069
32064487807,"POLVOS I, LLC",603 W JOHANNA ST,AUSTIN,TX,78704,227,1,POLVOS MEXICANO & BAR,2004 S 1ST ST,AUSTIN,TX,78704,227,Y,MB547446,04/03/2018,,03/31/2019,115167,385,8285,0,123837
32049285821,"2310 MANOR ROAD, LLC",2310 MANOR RD,AUSTIN,TX,78722,227,1,HAYMAKER,2310 MANOR RD,AUSTIN,TX,78722,227,Y,MB848676,08/13/2013,,03/31/2019,49365,6722,93646,0,149733
32056468880,"REGAL LICENSING, LLC",7132 REGAL LN,KNOXVILLE,TN,37918,0,16,METROPOLITAN STADIUM 14,901 LITTLE TEXAS LN,AUSTIN,TX,78745,227,Y,MB928879,12/08/2015,,03/31/2019,686,1139,4830,0,6655
32054019644,HEARTFELT HOSPITALITY LLC,1106 W 38TH ST STE 200,AUSTIN,TX,78705,227,1,IRENE'S,506 WEST AVE,AUSTIN,TX,78701,227,Y,MB905641,04/24/2015,,03/31/2019,69540,22721,23210,0,115471
32053104686,DEEP EDDY CABARET LLC,2315 LAKE AUSTIN BLVD,AUSTIN,TX,78703,227,1,DEEP EDDY CABARET/POOL BURGER,2315 LAKE AUSTIN BLVD,AUSTIN,TX,78703,227,Y,MB874686,06/10/2014,,03/31/2019,62244,5313,49532,0,117089
32057692074,"CORNBREAD VENTURES, LP",12912 HILL COUNTRY BLVD STE F-255,AUSTIN,TX,78738,227,2,Z'TEJAS,10525 W PARMER LN,AUSTIN,TX,78717,246,Y,MB935853,02/23/2016,,03/31/2019,0,0,0,0,0
32041424063,"ATX CONTIGO, LLC",2027 ANCHOR LN,AUSTIN,TX,78723,227,1,CONTIGO,2027 ANCHOR LN,AUSTIN,TX,78723,227,Y,MB771348,03/29/2011,,03/31/2019,44701,22909,11450,0,79060
13645469274,"TUBBS ONE-2-ONE, LP",1013 THURMAN RD,SAN MARCOS,TX,78666,105,2,ONE-2-ONE BAR,1509 S LAMAR BLVD STE 600,AUSTIN,TX,78704,227,Y,MB554029,07/12/2012,,03/31/2019,23084,1749,18750,0,43583
17429444858,"CHIPOTLE TEXAS, L.L.C.",8800 LYRA DR STE 150,COLUMBUS,OH,43240,0,72,CHIPOTLE MEXICAN GRILL,6301 W PARMER LN APT 201,AUSTIN,TX,78729,227,N,MB640456,09/27/2006,,03/31/2019,0,0,184,0,184
13646342181,"STEINER STEAKHOUSE, LLC",3405 BETHLEHEM RD,LUFKIN,TX,75904,3,1,"STEINER STEAKHOUSE, LLC",5424 STEINER RANCH BLVD,AUSTIN,TX,78732,227,N,MB706880,10/29/2008,,03/31/2019,74705,128296,14687,0,217688
32058578454,"THE LITTLE DARLIN' , LLC",6507 CIRCLE S RD,AUSTIN,TX,78745,227,1,THE LITTLE DARLIN',6507 CIRCLE S RD,AUSTIN,TX,78745,227,Y,MB941825,04/20/2016,,03/31/2019,101751,4860,102713,0,209324
32020576131,"OBC, INC.",12226 RANCH ROAD 620 N STE B,AUSTIN,TX,78750,246,1,TAQUERIA GUADALAJARA LA ALTENITA,12226 RANCH ROAD 620 N STE B,AUSTIN,TX,78750,246,Y,MB678511,12/07/2007,,03/31/2019,3718,0,3664,0,7382
17427116474,"RPM DINING, LLC",PO BOX 1434,ROUND ROCK,TX,78680,246,1,THE YELLOW ROSE,6528 N LAMAR BLVD,AUSTIN,TX,78752,227,Y,MB250663,11/28/1994,,03/31/2019,194066,23840,50235,0,268141
32067972110,"PEACHED W. 6TH, LLC",4700 SINCLAIR AVE,AUSTIN,TX,78756,227,1,BAR PEACHED,1315 W 6TH ST,AUSTIN,TX,78703,227,Y,MB1037686,11/19/2018,,03/31/2019,65576,19347,6961,0,91884
32041789713,"MEXITAS, INC.",2400 E OLTORF ST STE 11,AUSTIN,TX,78741,227,2,MEXITAS,1919 E RIVERSIDE DR,AUSTIN,TX,78741,227,Y,MB760846,06/01/2018,,03/31/2019,663,0,2128,0,2791
17428919108,"BULL CREEK RESTAURANT, INC.",6203 N CAPITAL OF TEXAS HWY BLDG B,AUSTIN,TX,78731,227,1,SIENA RESTAURANT,6203 N CAPITAL OF TEXAS HWY # B,AUSTIN,TX,78731,227,Y,MB465662,02/04/2000,,03/31/2019,12445,61601,1345,0,75391
32052285627,RA SUSHI AUSTIN CORP.,21500 BISCAYNE BLVD STE 900,AVENTURA,FL,33180,0,1,RA SUSHI,117 W 4TH ST STE 300,AUSTIN,TX,78701,227,Y,MB919068,09/01/2015,,03/31/2019,35948,16537,16570,0,69055
32044665977,AUSTIN'S MOON TOWER SALOON LLC,10212 MANCHACA RD,AUSTIN,TX,78748,227,1,AUSTIN'S MOON TOWER SALOON INC.,10212 MANCHACA RD,AUSTIN,TX,78748,227,N,MB802982,04/05/2012,,03/31/2019,139996,5210,148846,0,294052
32033525026,ELAN HOTEL BEVERAGE CORPORATION,200 LAVACA ST ATTN: DIRECTOR OF FINANCE,AUSTIN,TX,78701,227,2,W HOTEL AUSTIN,200 LAVACA ST,AUSTIN,TX,78701,227,Y,MB686910,11/15/2010,,03/31/2019,264443,84031,29140,0,377614
32040692447,CHEER UP CHARLIES LLC,310 W 35TH ST,AUSTIN,TX,78705,227,2,CHEER UP CHARLIES LLC,900 RED RIVER ST,AUSTIN,TX,78701,227,Y,MB764148,01/23/2014,,03/31/2019,147817,2993,72099,0,222909
17526178011,"DANB TEXAS, INC.",2481 MANANA DR,DALLAS,TX,75220,57,6,DAVE AND BUSTER'S,9333 RESEARCH BLVD STE A600,AUSTIN,TX,78759,227,Y,MB452543,07/07/1999,,03/31/2019,95572,5254,52730,0,153556
32038541168,"CGP BALCONES BEVCO, LLC",5430 LYNDON B JOHNSON FWY STE 1400,DALLAS,TX,75240,57,1,BALCONES COUNTRY CLUB,8600 BALCONES CLUB DR,AUSTIN,TX,78750,227,Y,MB724445,06/17/2009,,03/31/2019,21883,7271,15197,200,44551
32049047130,THE LEFT HOUSE LLC,906 E 5TH ST STE 202,AUSTIN,TX,78702,227,1,WHISLER'S,1816 E 6TH ST,AUSTIN,TX,78702,227,Y,MB828277,01/08/2013,,03/31/2019,352317,6040,32441,0,390798
17109207773,"JUDGES' HILL RESTAURANT SERVICES, INC.",500 W MARTIN LUTHER KING JR BLVD STE C,AUSTIN,TX,78701,227,1,HOTEL ELLA/GOODAL'S KITCHEN & BAR,1900 RIO GRANDE ST,AUSTIN,TX,78705,227,Y,MB530316,02/13/2003,,03/31/2019,19144,15156,2873,0,37173
18303699880,"WATERLOO ICE HOUSE BULL CREEK, LTD.",1106 W 38TH ST STE 200,AUSTIN,TX,78705,227,1,WATERLOO ICE HOUSE,6203 N CAPITAL OF TEXAS HWY STE 600,AUSTIN,TX,78731,227,Y,MB546792,11/10/2003,,03/31/2019,20231,4728,22391,0,47350
32066046551,"ESTHER'S TAVERN, LLC",525 E 6TH ST,AUSTIN,TX,78701,227,1,ESTHER'S TAVERN,922 W 12TH ST,AUSTIN,TX,78703,227,Y,MB1012208,04/11/2018,,03/31/2019,24942,2959,42846,0,70747
